31.125 24.6667 0.1152 0.290323 0 0 0 0 0 0 12 1 1
3.25 38 0.1152 0.290323 6.41602 -2.55301 0.144 0 6.9053 -0.378705 15 1 1
15.125 25.5758 0.0912 0.258064 0 0 0 0 0 0 17 1 1
18 21.6364 0.1392 0.354839 0 0 0 0 0 0 8 1 1
28.875 31.6364 0.1248 0.322581 -0.705322 -3.4198 0.144 0 3.49178 -1.77419 9 1 1
30.125 12.8485 0.12 0.290323 0 3.32861 0.2352 0 3.32861 1.5708 11 1 1
5.5 38.9091 0.1152 0.290323 3.16701 -1.22846 0.2496 0 3.39692 -0.370025 13 1 1
31.375 29.8182 0.1056 0.258064 0 0 0 0 0 0 13 1 1
13.625 40.4243 0.1104 0.258064 0 0 0 0 0 0 10 1 1
14.875 32.2424 0.0768 0.225806 0 0 0 0 0 0 14 1 1
8 36.7879 0.1008 0.290323 0 0 0 0 0 0 16 1 1
32.625 11.9394 0.1056 0.258064 3.25079 0.630493 0.2208 0 3.31137 0.191572 13 1 1
9.25 28.6061 0.072 0.258064 3.49733 -0.678285 0.12 0 3.5625 -0.191565 9 1 1
17.375 33.1515 0.0912 0.258064 0 0 0 0 0 0 10 1 1
29.5 8.30304 0.0864 0.258064 0 0 0 0 0 0 13 1 1
25.75 28 0.1008 0.290323 0 -3.16174 0.264 0 3.16174 -1.5708 16 1 1
13 29.5151 0.0864 0.193548 0 0 0 0 0 0 15 1 1
34.5 12.303 0.12 0.290323 0 -3.06885 0.3264 0 3.06885 -1.5708 13 1 1
38.875 24.1212 0.0816 0.225806 2.29199 -3.70422 0.1056 0 4.35597 -1.0167 8 1 1
36.375 20.7879 0.0912 0.225806 0 0 0 0 0 0 9 1 1
10.5 26.5455 0.0912 0.225806 3.44803 1.33728 0.1488 0 3.69827 0.369979 7 1 1
38.25 18.6667 0.0864 0.290323 0 0 0 0 0 0 11 1 1
15.5 33.4546 0.0864 0.225806 0 -4.04169 0.072 0 4.04169 -1.5708 10 2 1
47 23.7576 0.072 0.225806 0 0 0 0 0 0 11 2 1
30.75 22.2424 0.1056 0.258064 0 0 0 0 0 0 10 2 1
16.125 40.1212 0.0432 0.16129 1.63101 -3.95392 0.0576 0 4.27711 -1.17956 6 2 1
41.375 34.3636 0.12 0.354839 0 -3.26447 0.3024 -0.0645161 3.26447 -1.5708 14 2 1
16.375 21.0303 0.1344 0.387097 0 0 0 0 0 0 11 2 1
30.5 32.2424 0.1008 0.290323 0 0 0 0 0 0 12 2 1
11.75 38 0.1008 0.322581 3.58826 -2.08771 0.2208 0 4.1514 -0.526942 10 2 1
38.25 37.3939 0.2544 0.612903 0 -8.29541 0.0288 -0.16129 8.29541 -1.5708 8 2 1
11.75 42.5455 0.12 0.322581 3.23497 -2.50958 0.168 0 4.09427 -0.659789 12 2 1
9.25 36.1818 0.1056 0.258064 3.21729 1.24793 0.264 0 3.45083 0.370016 12 2 1
13.625 28.9091 0.12 0.290323 0 0 0 0 0 0 15 2 1
37 27.0909 0.0912 0.322581 9.23981 3.62396 0.1488 -0.0322581 9.92508 0.373775 19 2 1
9.875 33.4546 0.1056 0.290323 0 0 0 0 0 0 7 2 1
2.375 25.2727 0.1152 0.258064 1.42935 -3.46509 0.2784 0 3.74832 -1.17956 12 2 1
40.125 29.5151 0.0864 0.225806 3.47662 -2.0227 0.1776 0 4.02222 -0.526931 13 2 1
35.75 40.7273 0.1008 0.322581 0 0 0 0 0 0 11 2 1
15.5 34.3636 0.0816 0.193548 0 -3.42505 0.2832 0 3.42505 -1.5708 14 2 1
27 37.1516 0.1008 0.290323 2.85797 -3.46423 0.2016 0 4.49098 -0.881 12 2 1
37.625 25.9394 0.1248 0.322581 3.5929 -1.39356 0.2352 0 3.85369 -0.370001 15 2 1
35.75 37.1516 0.1008 0.258064 0 0 0 0 0 0 13 2 1
14.25 22.9092 0.1344 0.322581 0 0 0 0 0 0 8 2 1
37.625 36.2424 0.1008 0.258064 2.70154 -3.27453 0.2112 0 4.2451 -0.880988 16 2 1
13.625 32.5455 0.1008 0.290323 0 0 0 0 0 0 9 3 1
41.375 29.5152 0.0816 0.290323 0 0 0 0 0 0 9 3 1
34.5 33.4546 0.1008 0.290323 3.5188 -2.72974 0.168 0 4.45347 -0.659783 11 3 1
18 21.0303 0.1008 0.225806 0 0 0 0 0 0 9 3 1
27 29.8182 0.1296 0.354839 6.19013 -4.32129 0.1584 -0.0322581 7.54925 -0.609446 12 3 1
50.75 15.2728 0.12 0.354839 1.35113 3.9306 0.2592 -0.0322581 4.15635 1.2397 14 3 1
10.5 42.2424 0.0816 0.258064 0 -6.45648 0.2688 0 6.45648 -1.5708 16 3 1
22.375 23.1516 0.1104 0.322581 0 0 0 0 0 0 5 3 1
42.625 26.7879 0.072 0.193548 0 0 0 0 0 0 7 3 1
10.5 41.6364 0.12 0.322581 3.34175 -1.94434 0.2208 0 3.86623 -0.526953 9 3 1
6.75 33.4546 0.1056 0.225806 3.1852 -0.617737 0.144 0 3.24455 -0.191562 9 3 1
4.875 25.0303 0.1296 0.322581 3.95293 0 0.2064 0 3.95293 0 15 3 1
33.25 18.9697 0.12 0.290323 0 0 0 0 0 0 12 3 1
6.75 18.6667 0.1296 0.258064 1.91847 4.34082 0.168 0 4.74587 1.15465 11 3 1
9.25 31.697 0.1056 0.225806 3.27652 0 0.168 0 3.27652 0 9 3 1
35.125 25.6364 0.12 0.387097 2.77539 -3.36414 0.2496 0 4.36122 -0.881 13 3 1
40.125 22.3031 0.0912 0.225806 3.40283 -1.97986 0.12 0 3.93689 -0.526949 12 3 1
20.5 34.1212 0.1248 0.290323 3.42584 -6.3523 0.1536 0 7.21721 -1.0762 14 3 1
16.375 33.1515 0.096 0.258064 0 -6.74142 0.3744 0 6.74142 -1.5708 15 3 1
24.5 31.6364 0.1344 0.322581 0 0 0 0 0 0 11 3 1
