38 33.5455 0.1152 0.290323 0 0 0 0 0 0 6 1 1
45.5 43.1516 0.1344 0.322581 5.06409 -4.5097 0.2544 0 6.78103 -0.727556 12 1 1
39.875 52.7879 0.1152 0.322581 3.04602 -3.69214 0.2064 0 4.78645 -0.880995 9 1 1
40.5 29.697 0.1056 0.290323 0 0 0 0 0 0 12 1 1
46.125 27.8788 0.1344 0.322581 3.28879 0 0.3456 0 3.28879 0 13 1 1
39.875 35.7273 0.1248 0.322581 3.80185 -1.22888 0.1872 0 3.99552 -0.312633 9 1 1
40.5 38.6061 0.144 0.387097 1.30853 -3.17221 0.1728 0 3.4315 -1.17956 9 1 1
44.875 45.9394 0.144 0.290323 3.50696 -1.36023 0.192 0 3.76151 -0.370002 11 1 1
54.25 31.9697 0.1104 0.258064 4.41843 -0.714112 0.1632 0 4.47576 -0.160236 8 1 1
50.5 31.5758 0.12 0.354839 3.53168 0.684874 0.192 -0.0322581 3.59747 0.191546 9 1 1
49.25 44.8788 0.0576 0.258064 0.625732 -3.03387 0.0864 0 3.09773 -1.3674 7 1 1
21.75 43.6061 0.1056 0.290323 0 0 0 0 0 0 13 1 1
48 48.6667 0.1296 0.290323 0 -3.08865 0.1488 0 3.08865 -1.5708 8 2 1
46.75 42.3939 0.1056 0.322581 0 0 0 0 0 0 10 2 1
54.25 38.7273 0.0912 0.258064 0 0 0 0 0 0 9 2 1
26.75 27.7879 0.1008 0.290323 2.1474 -3.47058 0.3216 0 4.08121 -1.01671 12 2 1
36.125 35.6364 0.0912 0.290323 0 0 0 0 0 0 8 2 1
36.75 28.303 0.1104 0.290323 2.93716 -3.56018 0.1824 0 4.61539 -0.880994 10 2 1
25.5 48.8788 0.1008 0.258064 3.42059 -2.65344 0.2352 0 4.32911 -0.659764 15 2 1
39.25 42.4546 0.1008 0.290323 2.88333 -3.495 0.168 0 4.53085 -0.881003 9 2 1
32.375 27.8182 0.0912 0.258064 0 0 0 0 0 0 10 2 1
34.875 36.394 0.1008 0.225806 3.27402 -1.90485 0.1872 0 3.78783 -0.526935 11 2 1
33.625 35.1516 0.1008 0.290323 3.57947 0.694214 0.2112 0 3.64617 0.191565 11 2 1
61.125 60.5758 0.0384 0.193548 0 0 0 0 0 0 6 2 1
36.75 34.1212 0.1056 0.258064 3.40045 -1.97843 0.2496 0 3.93411 -0.526939 12 3 1
33.625 44.2121 0.1104 0.322581 0 -3.34985 0.3264 0 3.34985 -1.5708 17 3 1
45.5 51.6667 0.1008 0.290323 3.26733 -0.633667 0.192 0 3.32821 -0.191562 15 3 1
44.875 47.394 0.0912 0.258064 0 0 0 0 0 0 9 3 1
24.875 44.7273 0.1248 0.322581 3.28589 0 0.1488 0 3.28589 0 10 3 1
33.625 35.8182 0.1152 0.290323 3.65445 -0.708771 0.2064 0 3.72255 -0.191569 10 3 1
