101.375 30.2121 0.144 0.354839 3.52118 56.9513 0.096 -0.0322581 57.0601 1.50905 9 1 1
52 3.18182 0.12 0.258064 0 59 0 0 59 1.5708 7 1 1
59.5 50.0909 0.1104 0.322581 3.16016 56.5485 0.1872 0 56.6367 1.51497 9 1 1
70.125 45.0909 0.1056 0.290323 0 0 0 0 0 0 6 1 1
93.25 27.7576 0.1104 0.225806 3.47101 -0.673187 0.2352 0 3.53569 -0.191567 12 1 1
75.125 26.5757 0.0864 0.258064 2.11792 62.4229 0.0864 0 62.4588 1.53688 8 1 1
65.75 17.1212 0.096 0.258064 0 59 0 0 59 1.5708 6 1 1
48.875 49.4849 0.0912 0.258064 0 59 0 0 59 1.5708 11 1 1
55.125 41.8485 0.072 0.193548 2.52216 62.0571 0.2112 0 62.1084 1.53018 13 1 1
60.125 30.5758 0.0192 0.16129 0 59 0 0 59 1.5708 1 1 1
39.5 38.697 0.0864 0.258064 3.42966 59 0.2496 0 59.0996 1.51273 12 1 1
130.75 23.394 0.096 0.225806 0 0 0 0 0 0 10 1 1
87 31.5152 0.1008 0.258064 3.58734 -1.39148 0.1824 0 3.84776 -0.37002 9 1 1
35.125 41.4546 0.096 0.354839 3.53363 0 0.12 -0.0322581 3.53363 0 9 1 1
45.125 42.3031 0.1104 0.290323 0 0 0 0 0 0 10 1 1
58.875 41.3334 0.12 0.322581 3.48108 -0.675171 0.2304 -0.0322581 3.54595 -0.191576 12 1 1
83.875 31.8788 0.1104 0.322581 2.1875 7.57569 0.1632 -0.0322581 7.88519 1.28969 11 1 1
78.875 53.7273 0.0432 0.193548 0 59 0 0 59 1.5708 5 1 1
82 38.2122 0.0576 0.225806 0 59 0 0 59 1.5708 11 1 1
63.875 49.3637 0.0864 0.258064 2.79306 62.3855 0.144 0 62.448 1.52606 11 1 1
102.625 32.0303 0.0816 0.258064 6.71753 59.0907 0.1776 0 59.4713 1.4576 15 2 1
33.875 52.4849 0.096 0.322581 3.07007 -3.72125 0.1728 0 4.82422 -0.88099 9 2 1
69.5 41 0.072 0.16129 0 59 0 0 59 1.5708 6 2 1
38.875 38.2122 0.072 0.290323 3.38098 57.0329 0.2208 0 57.133 1.51158 14 2 1
81.375 34.4243 0.072 0.16129 3.47067 0 0.1056 0 3.47067 0 11 2 1
31.375 48.394 0.0912 0.290323 1.91419 55.9063 0.2592 0 55.9391 1.53657 12 2 1
58.25 47.4243 0.1104 0.290323 8.31647 53.7521 0.1632 0 54.3917 1.41729 8 2 1
85.75 35.5455 0.1008 0.290323 3.5661 59 0.1488 0 59.1077 1.51043 12 2 1
87 43.6667 0.072 0.258064 3.58173 58.3054 0.1728 0 58.4153 1.50944 12 2 1
65.75 44.5152 0.0768 0.225806 4.08716 57.6788 0.1296 0 57.8235 1.50005 12 2 1
48.875 49.6061 0.0672 0.225806 3.35559 56.3969 0.144 0 56.4966 1.51137 13 2 1
96.375 41.5758 0.0816 0.225806 5.04553 1.89172 0.0672 0 5.38851 0.35871 22 2 1
99.5 46.6667 0.0672 0.258064 0.72211 -3.50122 0.1248 0 3.57491 -1.3674 9 2 1
65.75 31.7576 0.072 0.193548 3.43344 -1.99756 0.1344 0 3.97225 -0.526926 13 2 1
93.25 37.4546 0.0768 0.225806 0 0 0 0 0 0 12 2 1
90.75 46.1818 0.0624 0.225806 3.39722 -1.97656 0.2064 0 3.93038 -0.526943 16 2 1
98.875 41.5758 0.0672 0.225806 1.46551 -3.55286 0.1536 0 3.84324 -1.17957 10 2 1
60.125 22.2122 0.024 0.16129 0 59 0 0 59 1.5708 4 2 1
87.625 25.4849 0.048 0.193548 3.36615 59 0.192 0 59.0959 1.5138 15 2 1
68.875 20.8788 0.0432 0.16129 3.37735 59 0.2592 0 59.0966 1.51362 17 2 1
78.875 35.6667 0.0528 0.258064 0 59 0 0 59 1.5708 6 3 1
89.5 39.7576 0.0864 0.225806 0 0 0 0 0 0 6 3 1
92 25.4546 0.0816 0.225806 3.41351 -0.662048 0.24 0 3.47712 -0.191571 15 3 1
65.125 40.8485 0.0768 0.225806 0 0 0 0 0 0 11 3 1
80.125 36.8485 0.0816 0.290323 0 0 0 0 0 0 11 3 1
42.625 40.5152 0.0672 0.225806 0 59 0 0 59 1.5708 13 3 1
87 40.1515 0.0768 0.193548 3.3681 56.3872 0.144 0 56.4877 1.51114 11 3 1
83.875 35.5455 0.0816 0.290323 6.79333 56.4704 0.1344 0 56.8775 1.45107 14 3 1
62 21.2424 0.0864 0.322581 5.43347 53.451 0.1056 -0.0322581 53.7264 1.46949 12 3 1
93.875 29.9697 0.072 0.258064 3.50354 56.282 0.1392 0 56.391 1.50863 10 3 1
108.25 23.6667 0.0672 0.258064 3.42291 55.6807 0.2112 0 55.7858 1.5094 12 3 1
113.25 36.2424 0.0864 0.322581 3.41272 -0.661864 0.1392 -0.0322581 3.47631 -0.191562 12 3 1
115.125 32.8485 0.0768 0.290323 1.4104 -6.44934 0.192 0 6.60176 -1.3555 15 3 1
99.5 16.6061 0.0672 0.225806 0 0 0 0 0 0 10 3 1
34.5 21.697 0.0816 0.193548 2.15561 -7.3468 0.2592 0 7.65651 -1.2854 13 3 1
81.375 25.5758 0.0912 0.258064 3.40921 -2.64472 0.1104 0 4.31477 -0.659782 12 3 1
112.625 31.2728 0.072 0.193548 0 0 0 0 0 0 10 3 1
61.375 27.0607 0.0912 0.193548 0 59 0 0 59 1.5708 11 3 1
89.5 37.7273 0.0816 0.225806 3.36145 58.3481 0.2064 0 58.4448 1.51325 17 3 1
105.125 23.6364 0.0912 0.225806 2.64227 -3.20282 0.1152 0 4.15207 -0.881007 19 3 1
90.75 28.5455 0.0816 0.258064 0 59 0 0 59 1.5708 8 4 1
63.875 42.0606 0.072 0.258064 0 0 0 0 0 0 8 4 1
82.625 28.697 0.072 0.258064 0 0 0 0 0 0 7 4 1
26.375 39.0303 0.096 0.258064 6.82239 58.2829 0.1344 0 58.6809 1.45427 13 4 1
73.25 30.1212 0.1104 0.290323 3.43225 1.3313 0.168 0 3.6814 0.370014 11 4 1
56.375 36.5758 0.1056 0.258064 3.50284 55.6033 0.1824 0 55.7135 1.50788 12 4 1
76.375 45.6364 0.1248 0.322581 3.45886 58.3292 0.1488 0 58.4316 1.51157 9 4 1
88.875 37.1212 0.1152 0.290323 3.47931 57.6505 0.2304 0 57.7553 1.51052 13 4 1
85.125 54.6667 0.096 0.258064 3.52344 58.3166 0.1392 0 58.423 1.51045 10 4 1
89.5 32.2122 0.1008 0.225806 0 59 0 0 59 1.5708 10 4 1
72.625 34.6364 0.096 0.322581 0 59 0 0 59 1.5708 9 4 1
82 29.3636 0.0768 0.258064 3.69534 -5.01672 0.0864 -0.0645161 6.23081 -0.935924 9 4 1
80.125 37.2122 0.0768 0.225806 0 0 0 0 0 0 11 4 1
60.125 30.2122 0.0768 0.258064 0 0 0 0 0 0 8 4 1
41.375 30.788 0.1056 0.290323 2.07535 -3.35413 0.2352 0 3.94427 -1.01671 11 4 1
113.25 47.0606 0.1104 0.322581 3.50659 -3.40036 0.2496 0 4.88453 -0.770019 12 4 1
88.25 26.4243 0.0816 0.258064 0 0 0 0 0 0 8 4 1
88.875 26.7879 0.0624 0.193548 3.68793 55.4238 0.0768 0 55.5464 1.50435 9 4 1
97 40.9697 0.0912 0.225806 3.59961 56.2075 0.2352 0 56.3227 1.50684 11 4 1
68.875 34.2728 0.0912 0.225806 0.76544 55.2887 0.1776 0 55.294 1.55695 10 4 1
112 22.2424 0.1104 0.290323 0 59 0 0 59 1.5708 9 5 1
83.25 30.9091 0.1104 0.290323 3.37592 -0.654724 0.1344 0 3.43882 -0.191562 11 5 1
118.875 15.1212 0.0624 0.258064 3.83948 -2.97839 0.0288 -0.0645161 4.85926 -0.659765 6 5 1
58.875 40.7879 0.0912 0.290323 3.37726 58.345 0.1488 0 58.4426 1.51298 9 5 1
73.875 29.4546 0.096 0.258064 3.22064 -1.8739 0.3072 0.0322581 3.72613 -0.526961 11 5 1
42.625 42.4849 0.12 0.290323 3.69553 55.4165 0.2352 0 55.5396 1.50421 11 5 1
65.125 52.2424 0.0624 0.225806 2.17361 55.4872 0.0816 0 55.5297 1.53164 7 5 1
74.5 42.9394 0.1536 0.322581 1.52298 54.5695 0.216 0 54.5908 1.54289 10 5 1
78.875 31.394 0.1296 0.290323 3.32608 58.355 0.1776 0 58.4497 1.51386 10 5 1
83.25 47.1212 0.1344 0.322581 0 59 0 0 59 1.5708 12 5 1
60.75 37.0606 0.0768 0.193548 3.16534 57.1583 0.3456 0.193548 57.2459 1.51547 14 5 1
112.625 29.5455 0.1056 0.258064 3.35431 -0.650528 0.4368 0.193548 3.41681 -0.19156 8 5 1
111.375 41.6364 0.1104 0.290323 3.51526 -2.72702 0.2304 0 4.44901 -0.659789 11 5 1
